,station,network,channel,location,rate,start_time,end_time,latitude,longitude,elevation,depth,dip,azimuth
5698,NMH,NC,EHN,--,50.0,"1997/08/14,12:00:00","1999/12/07,07:53:00",38.66937,-122.63321,1288.0,0.0,0.0,0.0
5699,NMH,NC,EHN,--,100.0,"1999/12/07,07:53:00","2005/07/12,12:00:00",38.66937,-122.63321,1288.0,0.0,0.0,0.0
5700,NMH,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",38.6694,-122.63319,1299.0,0.0,-90.0,0.0
5701,NMH,NC,EHZ,--,100.0,"1987/05/01,00:00:00","1997/08/14,12:00:00",38.6694,-122.63319,1299.0,0.0,-90.0,0.0
5702,NMH,NC,EHZ,--,50.0,"1997/08/14,12:00:00","1999/12/07,07:53:00",38.66937,-122.63321,1288.0,0.0,-90.0,0.0
5703,NMH,NC,EHZ,--,100.0,"1999/12/07,07:53:00","2005/07/12,12:00:00",38.66937,-122.63321,1288.0,0.0,-90.0,0.0
5704,NMH,NC,EHZ,10,100.0,"1997/08/14,23:47:00","2004/07/08,21:30:00",38.66937,-122.63321,1288.0,0.0,-90.0,0.0
5705,NMH,NC,ELN,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",38.66937,-122.63321,1288.0,0.0,0.0,0.0
5706,NMH,NC,ELN,--,100.0,"1987/05/01,00:00:00","2004/07/08,21:30:00",38.66937,-122.63321,1288.0,0.0,0.0,0.0
5707,NMH,NC,HNE,--,50.0,"1997/08/14,12:00:00","1999/12/07,07:53:00",38.66937,-122.63321,1288.0,0.0,0.0,90.0
5708,NMH,NC,HNE,--,100.0,"1999/12/07,07:53:00","2005/07/12,12:00:00",38.66937,-122.63321,1288.0,0.0,0.0,90.0
5709,NMH,NC,HNN,--,50.0,"1997/08/14,12:00:00","1999/12/07,07:53:00",38.66937,-122.63321,1288.0,0.0,0.0,0.0
5710,NMH,NC,HNN,--,100.0,"1999/12/07,07:53:00","2005/07/12,12:00:00",38.66937,-122.63321,1288.0,0.0,0.0,0.0
5711,NMH,NC,HNZ,--,50.0,"1997/08/14,12:00:00","1999/12/07,07:53:00",38.66937,-122.63321,1288.0,0.0,-90.0,0.0
5712,NMH,NC,HNZ,--,100.0,"1999/12/07,07:53:00","2005/07/12,12:00:00",38.66937,-122.63321,1288.0,0.0,-90.0,0.0
5713,NMH,NC,SHE,--,10.0,"1997/08/14,12:00:00","1999/12/07,07:53:00",38.66937,-122.63321,1288.0,0.0,0.0,90.0
5714,NMH,NC,SHE,--,20.0,"1999/12/07,07:53:00","2005/07/12,12:00:00",38.66937,-122.63321,1288.0,0.0,0.0,90.0
5715,NMH,NC,SHN,--,10.0,"1997/08/14,12:00:00","1999/12/07,07:53:00",38.66937,-122.63321,1288.0,0.0,0.0,0.0
5716,NMH,NC,SHN,--,20.0,"1999/12/07,07:53:00","2005/07/12,12:00:00",38.66937,-122.63321,1288.0,0.0,0.0,0.0
5717,NMH,NC,SHZ,--,20.0,"1994/11/28,00:00:00","1997/08/14,12:00:00",38.6694,-122.63319,1299.0,0.0,-90.0,0.0
5718,NMH,NC,SHZ,--,20.0,"2000/03/12,01:00:00","2005/07/12,12:00:00",38.66937,-122.63321,1288.0,0.0,-90.0,0.0
5719,NMH,NC,SHZ,10,20.0,"2000/03/12,01:00:00","2004/07/08,21:30:00",38.66937,-122.63321,1288.0,0.0,-90.0,0.0
5720,NMH,NC,SLN,--,20.0,"1994/11/28,00:00:00","2004/07/08,21:30:00",38.66937,-122.63321,1288.0,0.0,0.0,0.0
5721,NMI,NC,EHZ,--,100.0,"1991/09/05,21:45:00","2001/04/25,13:44:00",38.07601,-122.2585,40.0,0.0,-90.0,0.0
5722,NMI,NC,EHZ,--,100.0,"2001/04/25,13:45:00","2020/10/26,22:00:00",38.07601,-122.2585,40.0,0.0,-90.0,0.0
5723,NMI,NC,EHZ,--,100.0,"2020/10/26,22:00:00","3000/01/01,00:00:00",38.07601,-122.2585,40.0,0.0,-90.0,0.0
5724,NMI,NC,EHZ,10,100.0,"2001/04/25,13:45:00","2001/06/06,23:59:00",38.07601,-122.2585,40.0,0.0,-90.0,0.0
5725,NMI,NC,HNE,--,100.0,"2001/04/25,13:45:00","2020/10/26,22:00:00",38.07601,-122.2585,40.0,0.0,0.0,90.0
5726,NMI,NC,HNE,--,100.0,"2020/10/26,22:00:00","3000/01/01,00:00:00",38.07601,-122.2585,40.0,0.0,0.0,90.0
5727,NMI,NC,HNN,--,100.0,"2001/04/25,13:45:00","2020/10/26,22:00:00",38.07601,-122.2585,40.0,0.0,0.0,0.0
5728,NMI,NC,HNN,--,100.0,"2020/10/26,22:00:00","3000/01/01,00:00:00",38.07601,-122.2585,40.0,0.0,0.0,0.0
5729,NMI,NC,HNZ,--,100.0,"2001/04/25,13:45:00","2020/10/26,22:00:00",38.07601,-122.2585,40.0,0.0,-90.0,0.0
5730,NMI,NC,HNZ,--,100.0,"2020/10/26,22:00:00","3000/01/01,00:00:00",38.07601,-122.2585,40.0,0.0,-90.0,0.0
5731,NMI,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2001/04/25,13:44:00",38.07601,-122.2585,40.0,0.0,-90.0,0.0
5732,NMI,NC,SHZ,--,20.0,"2001/04/25,13:45:00","2006/01/24,18:00:00",38.07601,-122.2585,40.0,0.0,-90.0,0.0
5733,NMK,NC,EHZ,01,100.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.2813,-122.08312,122.8,0.0,-90.0,0.0
5734,NMK,NC,HNE,01,100.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.2813,-122.08312,122.8,0.0,0.0,90.0
5735,NMK,NC,HNN,01,100.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.2813,-122.08312,122.8,0.0,0.0,0.0
5736,NMK,NC,HNZ,01,100.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.2813,-122.08312,122.8,0.0,-90.0,0.0
5737,NMK,NC,LCE,01,1.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.2813,-122.08312,122.8,0.0,0.0,0.0
5738,NMK,NC,LCL,01,1.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.2813,-122.08312,122.8,0.0,0.0,0.0
5739,NMK,NC,LCQ,01,1.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.2813,-122.08312,122.8,0.0,0.0,0.0
5740,NMK,NC,LOG,01,1.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.2813,-122.08312,122.8,0.0,0.0,0.0
5741,NMK,NC,OCF,01,1.0,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.2813,-122.08312,122.8,0.0,0.0,0.0
5742,NMK,NC,VCO,01,0.1,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.2813,-122.08312,122.8,0.0,0.0,0.0
5743,NMK,NC,VEA,01,0.1,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.2813,-122.08312,122.8,0.0,0.0,0.0
5744,NMK,NC,VEC,01,0.1,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.2813,-122.08312,122.8,0.0,0.0,0.0
5745,NMK,NC,VEP,01,0.1,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.2813,-122.08312,122.8,0.0,0.0,0.0
5746,NMK,NC,VFP,01,0.1,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.2813,-122.08312,122.8,0.0,0.0,0.0
5747,NMK,NC,VKI,01,0.1,"2019/04/15,00:00:00","3000/01/01,00:00:00",38.2813,-122.08312,122.8,0.0,0.0,0.0
5748,NMT,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",38.80577,-122.44769,412.0,0.0,-90.0,0.0
5749,NMT,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2022/09/13,16:32:00",38.80577,-122.44769,412.0,0.0,-90.0,0.0
5750,NMT,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",38.80577,-122.44769,412.0,0.0,-90.0,0.0
5751,NMTB,NC,ACE,01,1.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,0.0
5752,NMTB,NC,GAN,01,1.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,0.0
5753,NMTB,NC,GEL,01,1.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,0.0
5754,NMTB,NC,GLA,01,1.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,0.0
5755,NMTB,NC,GLO,01,1.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,0.0
5756,NMTB,NC,GNS,01,1.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,0.0
5757,NMTB,NC,GPL,01,1.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,0.0
5758,NMTB,NC,HNE,01,100.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,90.0
5759,NMTB,NC,HNE,20,200.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,90.0
5760,NMTB,NC,HNN,01,100.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,0.0
5761,NMTB,NC,HNN,20,200.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,0.0
5762,NMTB,NC,HNZ,01,100.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,-90.0,0.0
5763,NMTB,NC,HNZ,20,200.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,-90.0,0.0
5764,NMTB,NC,LCE,01,1.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,0.0
5765,NMTB,NC,LCQ,01,1.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,0.0
5766,NMTB,NC,VCO,01,1.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,0.0
5767,NMTB,NC,VDT,01,1.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,0.0
5768,NMTB,NC,VEC,01,1.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,0.0
5769,NMTB,NC,VEI,01,1.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,0.0
5770,NMTB,NC,VPB,01,1.0,"2022/09/22,00:00:00","3000/01/01,00:00:00",38.80568,-122.44757,420.0,0.0,0.0,0.0
5771,NMW,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",38.55035,-122.72324,119.0,0.0,-90.0,0.0
5772,NMW,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2019/06/06,16:26:00",38.55035,-122.72324,119.0,0.0,-90.0,0.0
5773,NMW,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",38.55035,-122.72324,119.0,0.0,-90.0,0.0
5774,NNI,NC,ACE,01,1.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,0.0
5775,NNI,NC,EHZ,01,100.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,-90.0,0.0
5776,NNI,NC,GAN,01,1.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,0.0
5777,NNI,NC,GEL,01,1.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,0.0
5778,NNI,NC,GLA,01,1.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,0.0
5779,NNI,NC,GLO,01,1.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,0.0
5780,NNI,NC,GNS,01,1.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,0.0
5781,NNI,NC,GPL,01,1.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,0.0
5782,NNI,NC,HNE,01,100.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,90.0
5783,NNI,NC,HNE,20,200.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,90.0
5784,NNI,NC,HNN,01,100.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,0.0
5785,NNI,NC,HNN,20,200.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,0.0
5786,NNI,NC,HNZ,01,100.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,-90.0,0.0
5787,NNI,NC,HNZ,20,200.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,-90.0,0.0
5788,NNI,NC,LCE,01,1.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,0.0
5789,NNI,NC,LCQ,01,1.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,0.0
5790,NNI,NC,VCO,01,1.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,0.0
5791,NNI,NC,VDT,01,1.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,0.0
5792,NNI,NC,VEC,01,1.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,0.0
5793,NNI,NC,VEI,01,1.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,0.0
5794,NNI,NC,VPB,01,1.0,"2022/02/16,00:00:00","3000/01/01,00:00:00",38.07326,-122.70685,31.0,0.0,0.0,0.0
5795,NOCG,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1984/04/06,00:00:00",37.6875,-118.919,2475.0,0.0,-90.0,0.0
5796,NOCG,NC,EHZ,--,100.0,"1984/04/06,00:00:00","1984/10/25,21:00:00",37.6875,-118.919,2475.0,0.0,-90.0,0.0
5797,NOCG,NC,EHZ,--,100.0,"1984/10/25,21:00:00","1989/11/09,22:25:00",37.6875,-118.919,2475.0,0.0,-90.0,0.0
5798,NOL,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",38.04026,-122.79467,17.0,0.0,-90.0,0.0
5799,NOL,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2002/05/15,23:59:00",38.04026,-122.79467,17.0,0.0,-90.0,0.0
5800,NOL,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2002/05/15,23:59:00",38.04026,-122.79467,17.0,0.0,-90.0,0.0
5801,NOLB,NC,EHZ,--,100.0,"2000/09/15,19:00:00","2018/04/04,22:30:00",38.04248,-122.79684,-7.0,0.0,-90.0,0.0
5802,NOLB,NC,EHZ,--,100.0,"2018/04/04,22:30:00","3000/01/01,00:00:00",38.04248,-122.79684,-7.0,0.0,-90.0,0.0
5803,NOLB,NC,HNE,--,100.0,"2000/09/15,19:00:00","2018/04/04,22:30:00",38.04248,-122.79684,-7.0,0.0,0.0,90.0
5804,NOLB,NC,HNE,--,100.0,"2018/04/04,22:30:00","3000/01/01,00:00:00",38.04248,-122.79684,-7.0,0.0,0.0,90.0
5805,NOLB,NC,HNN,--,100.0,"2000/09/15,19:00:00","2018/04/04,22:30:00",38.04248,-122.79684,-7.0,0.0,0.0,0.0
5806,NOLB,NC,HNN,--,100.0,"2018/04/04,22:30:00","3000/01/01,00:00:00",38.04248,-122.79684,-7.0,0.0,0.0,0.0
5807,NOLB,NC,HNZ,--,100.0,"2000/09/15,19:00:00","2018/04/04,22:30:00",38.04248,-122.79684,-7.0,0.0,-90.0,0.0
5808,NOLB,NC,HNZ,--,100.0,"2018/04/04,22:30:00","3000/01/01,00:00:00",38.04248,-122.79684,-7.0,0.0,-90.0,0.0
5809,NOLB,NC,SHZ,--,20.0,"2000/09/15,19:00:00","2006/01/24,18:00:00",38.04248,-122.79684,-7.0,0.0,-90.0,0.0
5810,NPR,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1984/04/25,19:40:00",37.99652,-123.01769,133.0,0.0,-90.0,0.0
5811,NPR,NC,EHZ,--,100.0,"1984/04/25,19:40:00","1987/05/01,00:00:00",37.99652,-123.01769,133.0,0.0,-90.0,0.0
5812,NPR,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2002/05/15,23:59:00",37.99652,-123.01769,133.0,0.0,-90.0,0.0
5813,NPR,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2002/05/15,23:59:00",37.99652,-123.01769,133.0,0.0,-90.0,0.0
5814,NPRB,NC,EHZ,--,100.0,"2000/09/15,22:19:00","2007/05/03,02:00:00",37.99642,-123.01949,124.0,0.0,-90.0,0.0
5815,NPRB,NC,EHZ,--,100.0,"2007/05/03,02:00:00","2018/03/28,22:00:00",37.99642,-123.01949,124.0,0.0,-90.0,0.0
5816,NPRB,NC,EHZ,--,100.0,"2018/03/28,22:00:00","3000/01/01,00:00:00",37.99642,-123.01949,124.0,0.0,-90.0,0.0
5817,NPRB,NC,HNE,--,100.0,"2000/09/15,22:19:00","2018/03/28,22:00:00",37.99642,-123.01949,124.0,0.0,0.0,90.0
5818,NPRB,NC,HNE,--,100.0,"2018/03/28,22:00:00","3000/01/01,00:00:00",37.99642,-123.01949,124.0,0.0,0.0,90.0
5819,NPRB,NC,HNN,--,100.0,"2000/09/15,22:19:00","2018/03/28,22:00:00",37.99642,-123.01949,124.0,0.0,0.0,0.0
5820,NPRB,NC,HNN,--,100.0,"2018/03/28,22:00:00","3000/01/01,00:00:00",37.99642,-123.01949,124.0,0.0,0.0,0.0
5821,NPRB,NC,HNZ,--,100.0,"2000/09/15,22:19:00","2018/03/28,22:00:00",37.99642,-123.01949,124.0,0.0,-90.0,0.0
5822,NPRB,NC,HNZ,--,100.0,"2018/03/28,22:00:00","3000/01/01,00:00:00",37.99642,-123.01949,124.0,0.0,-90.0,0.0
5823,NPRB,NC,SHZ,--,20.0,"2000/09/15,22:19:00","2006/01/24,18:00:00",37.99642,-123.01949,124.0,0.0,-90.0,0.0
5824,NPV,NC,EHZ,01,100.0,"1987/02/09,00:22:00","1987/05/01,00:00:00",38.64275,-122.42712,187.0,0.0,-90.0,0.0
5825,NPV,NC,EHZ,01,100.0,"1987/05/01,00:00:00","1988/11/09,19:25:00",38.64275,-122.42712,187.0,0.0,-90.0,0.0
5826,NPV,NC,EHZ,01,100.0,"1988/11/09,19:25:00","1989/03/02,19:25:00",38.64275,-122.42712,187.0,0.0,-90.0,0.0
5827,NPV,NC,EHZ,01,100.0,"1989/03/02,19:25:00","1989/11/07,00:00:00",38.64275,-122.42712,187.0,0.0,-90.0,0.0
5828,NPV,NC,EHZ,01,100.0,"1989/11/07,00:00:00","1992/02/27,00:00:00",38.64275,-122.42712,187.0,0.0,-90.0,0.0
5829,NPV,NC,EHZ,02,100.0,"1992/02/27,00:00:00","2019/06/12,17:44:00",38.64269,-122.4272,187.0,0.0,-90.0,0.0
5830,NPV,NC,SHZ,02,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",38.64269,-122.4272,187.0,0.0,-90.0,0.0
5831,NRL,NC,EHZ,--,100.0,"1995/04/27,00:00:00","2022/03/29,01:00:00",37.8351,-122.53738,111.0,0.0,-90.0,0.0
5832,NRL,NC,ELE,--,100.0,"1995/04/27,00:00:00","2022/03/29,01:00:00",37.8351,-122.53738,111.0,0.0,0.0,90.0
5833,NRL,NC,ELN,--,100.0,"1995/04/27,00:00:00","2022/03/29,01:00:00",37.8351,-122.53738,111.0,0.0,0.0,0.0
5834,NRL,NC,SHZ,--,20.0,"1995/04/27,00:00:00","2006/01/24,18:00:00",37.8351,-122.53738,111.0,0.0,-90.0,0.0
5835,NRL,NC,SLE,--,20.0,"1995/04/27,00:00:00","2006/01/24,18:00:00",37.8351,-122.53738,111.0,0.0,0.0,90.0
5836,NRL,NC,SLN,--,20.0,"1995/04/27,00:00:00","2006/01/24,18:00:00",37.8351,-122.53738,111.0,0.0,0.0,0.0
5837,NRR,NC,EHZ,--,100.0,"1987/02/10,21:20:00","1987/05/01,00:00:00",38.53056,-122.09628,490.0,0.0,-90.0,0.0
5838,NRR,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2005/04/06,20:00:00",38.53056,-122.09628,490.0,0.0,-90.0,0.0
5839,NRR,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2005/04/06,20:00:00",38.53056,-122.09628,490.0,0.0,-90.0,0.0
5840,NSC,NC,EHZ,01,100.0,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.57202,-122.25224,302.0,0.0,-90.0,0.0
5841,NSC,NC,GAN,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.57202,-122.25224,302.0,0.0,0.0,0.0
5842,NSC,NC,GNS,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.57202,-122.25224,302.0,0.0,0.0,0.0
5843,NSC,NC,GPL,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.57202,-122.25224,302.0,0.0,0.0,0.0
5844,NSC,NC,GST,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.57202,-122.25224,302.0,0.0,0.0,0.0
5845,NSC,NC,HNE,01,100.0,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.57202,-122.25224,302.0,0.0,0.0,90.0
5846,NSC,NC,HNN,01,100.0,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.57202,-122.25224,302.0,0.0,0.0,0.0
5847,NSC,NC,HNZ,01,100.0,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.57202,-122.25224,302.0,0.0,-90.0,0.0
5848,NSC,NC,LCE,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.57202,-122.25224,302.0,0.0,0.0,0.0
5849,NSC,NC,LCQ,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.57202,-122.25224,302.0,0.0,0.0,0.0
5850,NSC,NC,VCO,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.57202,-122.25224,302.0,0.0,0.0,0.0
5851,NSC,NC,VDT,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.57202,-122.25224,302.0,0.0,0.0,0.0
5852,NSC,NC,VEC,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.57202,-122.25224,302.0,0.0,0.0,0.0
5853,NSC,NC,VEI,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.57202,-122.25224,302.0,0.0,0.0,0.0
5854,NSC,NC,VPB,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",38.57202,-122.25224,302.0,0.0,0.0,0.0
5855,NSH,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",38.51985,-122.60823,307.0,0.0,-90.0,0.0
5856,NSH,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2019/06/06,16:26:00",38.51985,-122.60823,307.0,0.0,-90.0,0.0
5857,NSH,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",38.51985,-122.60823,307.0,0.0,-90.0,0.0
5858,NSM,NC,BNE,--,10.0,"1997/08/13,21:20:00","1999/10/28,21:20:00",38.34878,-122.57795,711.0,0.0,0.0,90.0
5859,NSM,NC,BNE,--,20.0,"1999/10/28,21:20:00","2000/07/12,00:00:00",38.34878,-122.57795,711.0,0.0,0.0,90.0
5860,NSM,NC,BNN,--,10.0,"1997/08/13,21:20:00","1999/10/28,21:20:00",38.34878,-122.57795,711.0,0.0,0.0,0.0
5861,NSM,NC,BNN,--,20.0,"1999/10/28,21:20:00","2000/07/12,00:00:00",38.34878,-122.57795,711.0,0.0,0.0,0.0
5862,NSM,NC,BNZ,--,10.0,"1997/08/13,21:20:00","1999/10/28,21:20:00",38.34878,-122.57795,711.0,0.0,-90.0,0.0
5863,NSM,NC,BNZ,--,20.0,"1999/10/28,21:20:00","2000/07/12,00:00:00",38.34878,-122.57795,711.0,0.0,-90.0,0.0
5864,NSM,NC,EHE,--,50.0,"1997/08/13,21:20:00","1999/10/28,21:20:00",38.34878,-122.57795,711.0,0.0,0.0,90.0
5865,NSM,NC,EHE,--,100.0,"1999/10/28,21:20:00","2005/07/07,22:00:00",38.34878,-122.57795,711.0,0.0,0.0,90.0
5866,NSM,NC,EHE,--,100.0,"2005/07/07,22:00:00","2019/04/19,19:00:00",38.34878,-122.57795,711.0,0.0,0.0,90.0
5867,NSM,NC,EHE,--,100.0,"2019/04/19,19:00:00","3000/01/01,00:00:00",38.34878,-122.57795,711.0,0.0,0.0,90.0
5868,NSM,NC,EHN,--,50.0,"1997/08/13,21:20:00","1999/10/28,21:20:00",38.34878,-122.57795,711.0,0.0,0.0,0.0
5869,NSM,NC,EHN,--,100.0,"1999/10/28,21:20:00","2005/07/07,22:00:00",38.34878,-122.57795,711.0,0.0,0.0,0.0
5870,NSM,NC,EHN,--,100.0,"2005/07/07,22:00:00","2019/04/19,19:00:00",38.34878,-122.57795,711.0,0.0,0.0,0.0
5871,NSM,NC,EHN,--,100.0,"2019/04/19,19:00:00","3000/01/01,00:00:00",38.34878,-122.57795,711.0,0.0,0.0,0.0
5872,NSM,NC,EHZ,--,50.0,"1997/08/13,21:20:00","1999/10/28,21:20:00",38.34878,-122.57795,711.0,0.0,-90.0,0.0
5873,NSM,NC,EHZ,--,100.0,"1999/10/28,21:20:00","2005/07/07,22:00:00",38.34878,-122.57795,711.0,0.0,-90.0,0.0
5874,NSM,NC,EHZ,--,100.0,"2005/07/07,22:00:00","2019/04/19,19:00:00",38.34878,-122.57795,711.0,0.0,-90.0,0.0
5875,NSM,NC,EHZ,--,100.0,"2019/04/19,19:00:00","3000/01/01,00:00:00",38.34878,-122.57795,711.0,0.0,-90.0,0.0
5876,NSM,NC,HNE,--,50.0,"1997/08/13,21:20:00","1999/10/28,21:20:00",38.34878,-122.57795,711.0,0.0,0.0,90.0
5877,NSM,NC,HNE,--,100.0,"1999/10/28,21:20:00","2005/05/11,22:46:00",38.34878,-122.57795,711.0,0.0,0.0,90.0
5878,NSM,NC,HNE,--,100.0,"2005/05/11,22:46:00","2005/07/07,22:00:00",38.34878,-122.57795,711.0,0.0,0.0,90.0
5879,NSM,NC,HNE,--,100.0,"2005/07/07,22:00:00","2019/04/19,19:00:00",38.34878,-122.57795,711.0,0.0,0.0,90.0
5880,NSM,NC,HNE,--,100.0,"2019/04/19,19:00:00","3000/01/01,00:00:00",38.34878,-122.57795,711.0,0.0,0.0,90.0
5881,NSM,NC,HNN,--,50.0,"1997/08/13,21:20:00","1999/10/28,21:20:00",38.34878,-122.57795,711.0,0.0,0.0,0.0
5882,NSM,NC,HNN,--,100.0,"1999/10/28,21:20:00","2005/05/11,22:46:00",38.34878,-122.57795,711.0,0.0,0.0,0.0
